motif_id	sample_id	max_AF_region_count	max_FPS_region_count
KLF1_KLF1_HUMAN.H11MO.0.A	S6R691V_her2	50	36
KLF1_KLF1_HUMAN.H11MO.0.A	PU24GB8_lumB	42	11
KLF1_M08293_2.00	2GAMBDQ_norm	130	1
KLF1_M08293_2.00	S6R691V_her2	50	46
KLF1_M08293_2.00	PU24GB8_lumB	35	29
KLF1_M08293_2.00	ANAB5F7_basal	64	147
KLF1_M08293_2.00	98JKPD8_lumA	92	148
KLF1_MA0493.2	PU24GB8_lumB	19	11
KLF1_MA0493.2	ANAB5F7_basal	31	83
KLF1_MA0493.2	98JKPD8_lumA	60	83
KLF1_MA0493.2	2GAMBDQ_norm	63	4
KLF1_MA0493.2	S6R691V_her2	30	22
KLF3_KLF3_HUMAN.H11MO.0.B	ANAB5F7_basal	96	367
KLF3_KLF3_HUMAN.H11MO.0.B	98JKPD8_lumA	134	170
KLF3_KLF3_HUMAN.H11MO.0.B	2GAMBDQ_norm	231	1
KLF3_KLF3_HUMAN.H11MO.0.B	S6R691V_her2	87	60
KLF3_KLF3_HUMAN.H11MO.0.B	PU24GB8_lumB	70	20
KLF4_KLF4_HUMAN.H11MO.0.A	98JKPD8_lumA	46	89
KLF4_KLF4_HUMAN.H11MO.0.A	ANAB5F7_basal	30	60
KLF4_KLF4_HUMAN.H11MO.0.A	PU24GB8_lumB	19	8
KLF4_KLF4_HUMAN.H11MO.0.A	S6R691V_her2	30	33
KLF4_KLF4_HUMAN.H11MO.0.A	2GAMBDQ_norm	66	1
KLF4_M08091_2.00	2GAMBDQ_norm	50	3
KLF4_M08091_2.00	98JKPD8_lumA	30	41
KLF4_M08091_2.00	ANAB5F7_basal	13	56
KLF4_M08091_2.00	PU24GB8_lumB	17	3
KLF4_M08091_2.00	S6R691V_her2	23	30
KLF4_M08243_2.00	ANAB5F7_basal	26	57
KLF4_M08243_2.00	98JKPD8_lumA	45	92
KLF4_M08243_2.00	2GAMBDQ_norm	67	1
KLF4_M08243_2.00	PU24GB8_lumB	19	9
KLF4_M08243_2.00	S6R691V_her2	30	28
KLF4_MA0039.4	S6R691V_her2	45	48
KLF4_MA0039.4	PU24GB8_lumB	44	18
KLF4_MA0039.4	2GAMBDQ_norm	118	4
KLF4_MA0039.4	98JKPD8_lumA	80	123
KLF4_MA0039.4	ANAB5F7_basal	46	140
KLF5_KLF5_HUMAN.H11MO.0.A	S6R691V_her2	46	34
KLF5_KLF5_HUMAN.H11MO.0.A	ANAB5F7_basal	61	176
KLF5_KLF5_HUMAN.H11MO.0.A	98JKPD8_lumA	85	138
KLF5_KLF5_HUMAN.H11MO.0.A	2GAMBDQ_norm	143	9
KLF5_KLF5_HUMAN.H11MO.0.A	PU24GB8_lumB	48	26
KLF5_M08086_2.00	S6R691V_her2	34	25
KLF5_M08086_2.00	2GAMBDQ_norm	73	3
KLF5_M08086_2.00	98JKPD8_lumA	51	84
KLF5_M08086_2.00	ANAB5F7_basal	35	93
KLF5_M08086_2.00	PU24GB8_lumB	21	9
KLF5_MA0599.1	PU24GB8_lumB	21	9
KLF5_MA0599.1	ANAB5F7_basal	35	93
KLF5_MA0599.1	98JKPD8_lumA	52	86
KLF5_MA0599.1	2GAMBDQ_norm	74	3
KLF5_MA0599.1	S6R691V_her2	34	25
KLF6_KLF6_HUMAN.H11MO.0.A	2GAMBDQ_norm	289	6
KLF6_KLF6_HUMAN.H11MO.0.A	ANAB5F7_basal	114	327
KLF6_KLF6_HUMAN.H11MO.0.A	98JKPD8_lumA	169	302
KLF6_KLF6_HUMAN.H11MO.0.A	S6R691V_her2	92	81
KLF6_KLF6_HUMAN.H11MO.0.A	PU24GB8_lumB	94	42
KLF7_M08298_2.00	98JKPD8_lumA	45	76
KLF7_M08298_2.00	S6R691V_her2	28	19
KLF7_M08298_2.00	PU24GB8_lumB	23	13
KLF7_M08298_2.00	ANAB5F7_basal	28	83
KLF7_M08298_2.00	2GAMBDQ_norm	68	1
KLF7_MA1959.1	PU24GB8_lumB	19	8
KLF7_MA1959.1	ANAB5F7_basal	27	67
KLF7_MA1959.1	98JKPD8_lumA	45	78
KLF7_MA1959.1	2GAMBDQ_norm	57	2
KLF7_MA1959.1	S6R691V_her2	26	19
KLF8_KLF8_HUMAN.H11MO.0.C	98JKPD8_lumA	19	40
KLF8_KLF8_HUMAN.H11MO.0.C	2GAMBDQ_norm	36	4
KLF8_KLF8_HUMAN.H11MO.0.C	ANAB5F7_basal	13	29
KLF8_KLF8_HUMAN.H11MO.0.C	PU24GB8_lumB	11	8
KLF8_KLF8_HUMAN.H11MO.0.C	S6R691V_her2	10	8
KLF9_KLF9_HUMAN.H11MO.0.C	2GAMBDQ_norm	104	1
KLF9_KLF9_HUMAN.H11MO.0.C	98JKPD8_lumA	59	132
KLF9_KLF9_HUMAN.H11MO.0.C	ANAB5F7_basal	48	118
KLF9_KLF9_HUMAN.H11MO.0.C	PU24GB8_lumB	43	13
KLF9_KLF9_HUMAN.H11MO.0.C	S6R691V_her2	37	27
KLF9_M08088_2.00	PU24GB8_lumB	46	12
KLF9_M08088_2.00	S6R691V_her2	42	45
KLF9_M08088_2.00	98JKPD8_lumA	70	120
KLF9_M08088_2.00	2GAMBDQ_norm	103	5
KLF9_M08088_2.00	ANAB5F7_basal	41	120
KLF9_MA1107.2	PU24GB8_lumB	55	20
KLF9_MA1107.2	2GAMBDQ_norm	178	10
KLF9_MA1107.2	S6R691V_her2	54	66
KLF9_MA1107.2	98JKPD8_lumA	102	195
KLF9_MA1107.2	ANAB5F7_basal	61	159
LEF1_LEF1_HUMAN.H11MO.0.A	98JKPD8_lumA	40	18
LEF1_LEF1_HUMAN.H11MO.0.A	ANAB5F7_basal	21	104
LEF1_LEF1_HUMAN.H11MO.0.A	PU24GB8_lumB	28	9
LEF1_LEF1_HUMAN.H11MO.0.A	2GAMBDQ_norm	52	8
LEF1_LEF1_HUMAN.H11MO.0.A	S6R691V_her2	17	19
LHX2_LHX2_HUMAN.H11MO.0.A	PU24GB8_lumB	5	3
LHX2_LHX2_HUMAN.H11MO.0.A	S6R691V_her2	11	8
LHX2_LHX2_HUMAN.H11MO.0.A	ANAB5F7_basal	6	23
LHX2_LHX2_HUMAN.H11MO.0.A	98JKPD8_lumA	10	9
LHX2_LHX2_HUMAN.H11MO.0.A	2GAMBDQ_norm	12	1
LHX2_MA0700.2	S6R691V_her2	2	5
LHX2_MA0700.2	PU24GB8_lumB	4	3
LHX2_MA0700.2	ANAB5F7_basal	4	12
LHX2_MA0700.2	2GAMBDQ_norm	12	1
LHX2_MA0700.2	98JKPD8_lumA	8	9
LHX3_LHX3_HUMAN.H11MO.0.C	S6R691V_her2	9	9
LHX3_LHX3_HUMAN.H11MO.0.C	2GAMBDQ_norm	14	3
LHX3_LHX3_HUMAN.H11MO.0.C	98JKPD8_lumA	11	7
LHX3_LHX3_HUMAN.H11MO.0.C	ANAB5F7_basal	6	17
LHX3_LHX3_HUMAN.H11MO.0.C	PU24GB8_lumB	3	7
LYL1_LYL1_HUMAN.H11MO.0.A	S6R691V_her2	23	39
LYL1_LYL1_HUMAN.H11MO.0.A	PU24GB8_lumB	27	12
LYL1_LYL1_HUMAN.H11MO.0.A	ANAB5F7_basal	30	73
LYL1_LYL1_HUMAN.H11MO.0.A	98JKPD8_lumA	39	79
LYL1_LYL1_HUMAN.H11MO.0.A	2GAMBDQ_norm	88	4
MAFB_MAFB_HUMAN.H11MO.0.B	S6R691V_her2	13	17
MAFB_MAFB_HUMAN.H11MO.0.B	PU24GB8_lumB	10	3
MAFB_MAFB_HUMAN.H11MO.0.B	ANAB5F7_basal	11	54
MAFB_MAFB_HUMAN.H11MO.0.B	98JKPD8_lumA	21	16
MAFB_MAFB_HUMAN.H11MO.0.B	2GAMBDQ_norm	35	0
MAFF_M07839_2.00	2GAMBDQ_norm	29	1
MAFF_M07839_2.00	S6R691V_her2	13	17
MAFF_M07839_2.00	98JKPD8_lumA	16	26
MAFF_M07839_2.00	ANAB5F7_basal	11	25
MAFF_M07839_2.00	PU24GB8_lumB	6	6
MAFF_M08074_2.00	S6R691V_her2	8	18
MAFF_M08074_2.00	ANAB5F7_basal	13	31
MAFF_M08074_2.00	PU24GB8_lumB	14	9
MAFF_M08074_2.00	98JKPD8_lumA	22	33
MAFF_M08074_2.00	2GAMBDQ_norm	37	3
MAFF_MA0495.3	S6R691V_her2	7	17
MAFF_MA0495.3	98JKPD8_lumA	19	15
MAFF_MA0495.3	2GAMBDQ_norm	25	1
MAFF_MA0495.3	ANAB5F7_basal	17	50
MAFF_MA0495.3	PU24GB8_lumB	20	5
MAFF_MAFF_HUMAN.H11MO.0.B	98JKPD8_lumA	30	28
MAFF_MAFF_HUMAN.H11MO.0.B	2GAMBDQ_norm	69	3
MAFF_MAFF_HUMAN.H11MO.0.B	PU24GB8_lumB	13	4
MAFF_MAFF_HUMAN.H11MO.0.B	S6R691V_her2	17	29
MAFF_MAFF_HUMAN.H11MO.0.B	ANAB5F7_basal	14	79
MAFGNFE2L1_MA0089.2	S6R691V_her2	10	14
MAFGNFE2L1_MA0089.2	ANAB5F7_basal	17	44
MAFGNFE2L1_MA0089.2	98JKPD8_lumA	23	31
MAFGNFE2L1_MA0089.2	2GAMBDQ_norm	37	2
MAFGNFE2L1_MA0089.2	PU24GB8_lumB	13	9
MAFG_MAFG_HUMAN.H11MO.0.A	S6R691V_her2	14	22
MAFG_MAFG_HUMAN.H11MO.0.A	ANAB5F7_basal	12	33
MAFG_MAFG_HUMAN.H11MO.0.A	98JKPD8_lumA	23	38
MAFG_MAFG_HUMAN.H11MO.0.A	2GAMBDQ_norm	45	3
MAFG_MAFG_HUMAN.H11MO.0.A	PU24GB8_lumB	8	6
MAFK_M07840_2.00	S6R691V_her2	10	13
MAFK_M07840_2.00	PU24GB8_lumB	7	5
MAFK_M07840_2.00	ANAB5F7_basal	13	44
MAFK_M07840_2.00	98JKPD8_lumA	18	27
MAFK_M07840_2.00	2GAMBDQ_norm	41	0
MAFK_M07841_2.00	PU24GB8_lumB	6	10
MAFK_M07841_2.00	98JKPD8_lumA	20	34
MAFK_M07841_2.00	2GAMBDQ_norm	40	1
MAFK_M07841_2.00	S6R691V_her2	9	17
MAFK_M07841_2.00	ANAB5F7_basal	13	26
MAFK_M08075_2.00	PU24GB8_lumB	9	6
MAFK_M08075_2.00	ANAB5F7_basal	5	29
MAFK_M08075_2.00	S6R691V_her2	7	13
MAFK_M08075_2.00	2GAMBDQ_norm	30	1
MAFK_M08075_2.00	98JKPD8_lumA	15	17
MAFK_MA0496.3	ANAB5F7_basal	16	75
MAFK_MA0496.3	98JKPD8_lumA	37	31
MAFK_MA0496.3	2GAMBDQ_norm	52	1
MAFK_MA0496.3	S6R691V_her2	10	23
MAFK_MA0496.3	PU24GB8_lumB	19	4
MAFK_MAFK_HUMAN.H11MO.0.A	2GAMBDQ_norm	51	2
MAFK_MAFK_HUMAN.H11MO.0.A	98JKPD8_lumA	22	44
MAFK_MAFK_HUMAN.H11MO.0.A	ANAB5F7_basal	19	34
MAFK_MAFK_HUMAN.H11MO.0.A	PU24GB8_lumB	8	7
MAFK_MAFK_HUMAN.H11MO.0.A	S6R691V_her2	11	24
MAFNFE2_MA0501.1	2GAMBDQ_norm	35	2
MAFNFE2_MA0501.1	S6R691V_her2	11	15
MAFNFE2_MA0501.1	ANAB5F7_basal	17	42
MAFNFE2_MA0501.1	98JKPD8_lumA	21	31
MAFNFE2_MA0501.1	PU24GB8_lumB	15	9
MAF_MAF_HUMAN.H11MO.0.A	PU24GB8_lumB	14	12
MAF_MAF_HUMAN.H11MO.0.A	ANAB5F7_basal	19	51
MAF_MAF_HUMAN.H11MO.0.A	98JKPD8_lumA	43	71
MAF_MAF_HUMAN.H11MO.0.A	2GAMBDQ_norm	71	4
MAF_MAF_HUMAN.H11MO.0.A	S6R691V_her2	20	29
MAX_M07791_2.00	S6R691V_her2	9	7
MAX_M07791_2.00	PU24GB8_lumB	11	3
MAX_M07791_2.00	ANAB5F7_basal	6	26
MAX_M07791_2.00	98JKPD8_lumA	9	24
MAX_M07791_2.00	2GAMBDQ_norm	28	3
MAX_M07792_2.00	S6R691V_her2	9	7
MAX_M07792_2.00	PU24GB8_lumB	10	8
MAX_M07792_2.00	ANAB5F7_basal	10	32
MAX_M07792_2.00	98JKPD8_lumA	14	23
MAX_M07792_2.00	2GAMBDQ_norm	28	1
MAX_M07793_2.00	2GAMBDQ_norm	26	2
MAX_M07793_2.00	98JKPD8_lumA	8	22
MAX_M07793_2.00	ANAB5F7_basal	7	24
MAX_M07793_2.00	PU24GB8_lumB	8	4
MAX_M07793_2.00	S6R691V_her2	9	6
MAX_M07794_2.00	S6R691V_her2	7	8
MAX_M07794_2.00	PU24GB8_lumB	10	4
MAX_M07794_2.00	ANAB5F7_basal	6	25
MAX_M07794_2.00	98JKPD8_lumA	7	17
MAX_M07794_2.00	2GAMBDQ_norm	26	2
MAX_M07795_2.00	S6R691V_her2	7	7
MAX_M07795_2.00	PU24GB8_lumB	6	6
MAX_M07795_2.00	ANAB5F7_basal	7	26
MAX_M07795_2.00	98JKPD8_lumA	11	18
MAX_M07795_2.00	2GAMBDQ_norm	27	1
MAX_M07796_2.00	2GAMBDQ_norm	23	1
MAX_M07796_2.00	98JKPD8_lumA	9	15
MAX_M07796_2.00	ANAB5F7_basal	6	20
MAX_M07796_2.00	PU24GB8_lumB	3	6
MAX_M07796_2.00	S6R691V_her2	6	5
MAX_M07797_2.00	2GAMBDQ_norm	27	1
MAX_M07797_2.00	98JKPD8_lumA	7	21
MAX_M07797_2.00	ANAB5F7_basal	7	22
MAX_M07797_2.00	PU24GB8_lumB	6	5
MAX_M07797_2.00	S6R691V_her2	7	5
MAX_MAX_HUMAN.H11MO.0.A	PU24GB8_lumB	10	8
MAX_MAX_HUMAN.H11MO.0.A	ANAB5F7_basal	9	16
MAX_MAX_HUMAN.H11MO.0.A	S6R691V_her2	7	8
MAX_MAX_HUMAN.H11MO.0.A	2GAMBDQ_norm	26	4
MAX_MAX_HUMAN.H11MO.0.A	98JKPD8_lumA	18	34
MAZ_M08290_2.00	S6R691V_her2	29	21
MAZ_M08290_2.00	PU24GB8_lumB	21	11
MAZ_M08290_2.00	98JKPD8_lumA	50	72
MAZ_M08290_2.00	2GAMBDQ_norm	65	0
MAZ_M08290_2.00	ANAB5F7_basal	31	92
MAZ_MA1522.1	S6R691V_her2	28	21
MAZ_MA1522.1	ANAB5F7_basal	30	50
MAZ_MA1522.1	98JKPD8_lumA	40	91
MAZ_MA1522.1	2GAMBDQ_norm	66	2
MAZ_MA1522.1	PU24GB8_lumB	16	16
MAZ_MAZ_HUMAN.H11MO.0.A	2GAMBDQ_norm	384	10
MAZ_MAZ_HUMAN.H11MO.0.A	98JKPD8_lumA	220	427
MAZ_MAZ_HUMAN.H11MO.0.A	ANAB5F7_basal	148	388
MAZ_MAZ_HUMAN.H11MO.0.A	PU24GB8_lumB	116	54
MAZ_MAZ_HUMAN.H11MO.0.A	S6R691V_her2	130	119
MBD2_MBD2_HUMAN.H11MO.0.B	98JKPD8_lumA	9	13
MBD2_MBD2_HUMAN.H11MO.0.B	PU24GB8_lumB	8	11
MBD2_MBD2_HUMAN.H11MO.0.B	ANAB5F7_basal	12	20
MBD2_MBD2_HUMAN.H11MO.0.B	S6R691V_her2	8	2
MBD2_MBD2_HUMAN.H11MO.0.B	2GAMBDQ_norm	28	19
MECP2_MECP2_HUMAN.H11MO.0.C	98JKPD8_lumA	10	13
MECP2_MECP2_HUMAN.H11MO.0.C	PU24GB8_lumB	3	0
MECP2_MECP2_HUMAN.H11MO.0.C	ANAB5F7_basal	7	37
MECP2_MECP2_HUMAN.H11MO.0.C	2GAMBDQ_norm	28	0
MECP2_MECP2_HUMAN.H11MO.0.C	S6R691V_her2	6	4
MEF2A_M07979_2.00	S6R691V_her2	11	16
MEF2A_M07979_2.00	2GAMBDQ_norm	63	13
MEF2A_M07979_2.00	98JKPD8_lumA	18	48
MEF2A_M07979_2.00	ANAB5F7_basal	16	38
MEF2A_M07979_2.00	PU24GB8_lumB	16	9
MEF2A_M08212_2.00	2GAMBDQ_norm	7	0
MEF2A_M08212_2.00	98JKPD8_lumA	3	0
MEF2A_M08212_2.00	ANAB5F7_basal	1	13
MEF2A_M08212_2.00	PU24GB8_lumB	2	1
MEF2A_M08212_2.00	S6R691V_her2	1	0
MEF2A_M08213_2.00	PU24GB8_lumB	12	4
MEF2A_M08213_2.00	ANAB5F7_basal	6	25
MEF2A_M08213_2.00	S6R691V_her2	5	7
MEF2A_M08213_2.00	2GAMBDQ_norm	19	0
MEF2A_M08213_2.00	98JKPD8_lumA	10	16
MEF2A_MA0052.4	S6R691V_her2	11	20
MEF2A_MA0052.4	PU24GB8_lumB	25	12
MEF2A_MA0052.4	2GAMBDQ_norm	66	14
MEF2A_MA0052.4	98JKPD8_lumA	34	54
MEF2A_MA0052.4	ANAB5F7_basal	27	63
MEF2A_MEF2A_HUMAN.H11MO.0.A	S6R691V_her2	14	19
MEF2A_MEF2A_HUMAN.H11MO.0.A	PU24GB8_lumB	16	4
MEF2A_MEF2A_HUMAN.H11MO.0.A	98JKPD8_lumA	18	47
MEF2A_MEF2A_HUMAN.H11MO.0.A	2GAMBDQ_norm	60	15
MEF2A_MEF2A_HUMAN.H11MO.0.A	ANAB5F7_basal	16	39
MEF2B_MEF2B_HUMAN.H11MO.0.A	PU24GB8_lumB	22	10
MEF2B_MEF2B_HUMAN.H11MO.0.A	S6R691V_her2	14	21
MEF2B_MEF2B_HUMAN.H11MO.0.A	ANAB5F7_basal	16	46
MEF2B_MEF2B_HUMAN.H11MO.0.A	98JKPD8_lumA	27	43
MEF2B_MEF2B_HUMAN.H11MO.0.A	2GAMBDQ_norm	53	12
MEF2C_M07980_2.00	S6R691V_her2	8	14
MEF2C_M07980_2.00	PU24GB8_lumB	16	6
MEF2C_M07980_2.00	2GAMBDQ_norm	57	11
MEF2C_M07980_2.00	98JKPD8_lumA	16	47
MEF2C_M07980_2.00	ANAB5F7_basal	14	33
MEF2C_M08149_2.00	98JKPD8_lumA	29	57
MEF2C_M08149_2.00	S6R691V_her2	12	23
MEF2C_M08149_2.00	PU24GB8_lumB	16	9
MEF2C_M08149_2.00	2GAMBDQ_norm	65	12
MEF2C_M08149_2.00	ANAB5F7_basal	19	40
MEF2C_MA0497.1	ANAB5F7_basal	18	36
MEF2C_MA0497.1	S6R691V_her2	10	20
MEF2C_MA0497.1	2GAMBDQ_norm	60	13
MEF2C_MA0497.1	PU24GB8_lumB	15	8
MEF2C_MA0497.1	98JKPD8_lumA	26	52
MEF2C_MEF2C_HUMAN.H11MO.0.A	PU24GB8_lumB	15	11
MEF2C_MEF2C_HUMAN.H11MO.0.A	S6R691V_her2	13	16
MEF2C_MEF2C_HUMAN.H11MO.0.A	ANAB5F7_basal	15	43
MEF2C_MEF2C_HUMAN.H11MO.0.A	98JKPD8_lumA	16	30
MEF2C_MEF2C_HUMAN.H11MO.0.A	2GAMBDQ_norm	55	14
MEF2D_MEF2D_HUMAN.H11MO.0.A	S6R691V_her2	9	13
MEF2D_MEF2D_HUMAN.H11MO.0.A	PU24GB8_lumB	12	7
MEF2D_MEF2D_HUMAN.H11MO.0.A	ANAB5F7_basal	12	31
MEF2D_MEF2D_HUMAN.H11MO.0.A	98JKPD8_lumA	15	22
MEF2D_MEF2D_HUMAN.H11MO.0.A	2GAMBDQ_norm	33	8
MEIS1_MA1639.1	S6R691V_her2	3	12
MEIS1_MA1639.1	PU24GB8_lumB	4	1
MEIS1_MA1639.1	98JKPD8_lumA	10	19
MEIS1_MA1639.1	2GAMBDQ_norm	23	1
MEIS1_MA1639.1	ANAB5F7_basal	7	14
MEIS1_MEIS1_HUMAN.H11MO.0.A	98JKPD8_lumA	15	17
MEIS1_MEIS1_HUMAN.H11MO.0.A	2GAMBDQ_norm	16	1
MEIS1_MEIS1_HUMAN.H11MO.0.A	S6R691V_her2	1	12
MEIS1_MEIS1_HUMAN.H11MO.0.A	PU24GB8_lumB	5	2
MEIS1_MEIS1_HUMAN.H11MO.0.A	ANAB5F7_basal	4	9
MEIS2_MA1640.1	98JKPD8_lumA	19	27
MEIS2_MA1640.1	2GAMBDQ_norm	29	5
MEIS2_MA1640.1	S6R691V_her2	4	16
MEIS2_MA1640.1	ANAB5F7_basal	8	21
MEIS2_MA1640.1	PU24GB8_lumB	10	1
MEIS2_MEIS2_HUMAN.H11MO.0.B	2GAMBDQ_norm	25	4
MEIS2_MEIS2_HUMAN.H11MO.0.B	PU24GB8_lumB	8	4
MEIS2_MEIS2_HUMAN.H11MO.0.B	98JKPD8_lumA	16	22
MEIS2_MEIS2_HUMAN.H11MO.0.B	ANAB5F7_basal	5	17
MEIS2_MEIS2_HUMAN.H11MO.0.B	S6R691V_her2	6	13
MITF_M08058_2.00	S6R691V_her2	7	6
MITF_M08058_2.00	ANAB5F7_basal	7	21
MITF_M08058_2.00	98JKPD8_lumA	10	11
MITF_M08058_2.00	2GAMBDQ_norm	12	0
MITF_M08058_2.00	PU24GB8_lumB	6	4
MITF_MA0620.3	S6R691V_her2	3	20
MITF_MA0620.3	ANAB5F7_basal	7	16
MITF_MA0620.3	98JKPD8_lumA	11	5
MITF_MA0620.3	2GAMBDQ_norm	18	3
MITF_MA0620.3	PU24GB8_lumB	7	2
MITF_MITF_HUMAN.H11MO.0.A	S6R691V_her2	6	7
MITF_MITF_HUMAN.H11MO.0.A	2GAMBDQ_norm	18	0
MITF_MITF_HUMAN.H11MO.0.A	98JKPD8_lumA	12	16
MITF_MITF_HUMAN.H11MO.0.A	ANAB5F7_basal	5	20
MITF_MITF_HUMAN.H11MO.0.A	PU24GB8_lumB	4	2
MTF1_MTF1_HUMAN.H11MO.0.C	S6R691V_her2	9	21
MTF1_MTF1_HUMAN.H11MO.0.C	PU24GB8_lumB	13	3
MTF1_MTF1_HUMAN.H11MO.0.C	98JKPD8_lumA	22	29
MTF1_MTF1_HUMAN.H11MO.0.C	2GAMBDQ_norm	31	3
MTF1_MTF1_HUMAN.H11MO.0.C	ANAB5F7_basal	12	31
MXI1_M07790_2.00	ANAB5F7_basal	5	12
MXI1_M07790_2.00	2GAMBDQ_norm	23	2
MXI1_M07790_2.00	98JKPD8_lumA	11	26
MXI1_M07790_2.00	PU24GB8_lumB	7	5
MXI1_M07790_2.00	S6R691V_her2	7	8
MXI1_M08051_2.00	S6R691V_her2	6	6
MXI1_M08051_2.00	PU24GB8_lumB	7	6
MXI1_M08051_2.00	ANAB5F7_basal	6	13
MXI1_M08051_2.00	98JKPD8_lumA	8	25
MXI1_M08051_2.00	2GAMBDQ_norm	25	2
MXI1_M08181_2.00	PU24GB8_lumB	4	1
MXI1_M08181_2.00	S6R691V_her2	14	6
MXI1_M08181_2.00	2GAMBDQ_norm	21	0
MXI1_M08181_2.00	98JKPD8_lumA	13	29
MXI1_M08181_2.00	ANAB5F7_basal	5	21
MXI1_M08182_2.00	98JKPD8_lumA	2	12
MXI1_M08182_2.00	2GAMBDQ_norm	10	1
MXI1_M08182_2.00	ANAB5F7_basal	3	3
MXI1_M08182_2.00	PU24GB8_lumB	2	2
MXI1_M08182_2.00	S6R691V_her2	1	0
MXI1_MA1108.2	2GAMBDQ_norm	30	0
MXI1_MA1108.2	98JKPD8_lumA	19	19
MXI1_MA1108.2	ANAB5F7_basal	8	45
MXI1_MA1108.2	PU24GB8_lumB	16	5
MXI1_MA1108.2	S6R691V_her2	10	14
MXI1_MXI1_HUMAN.H11MO.0.A	PU24GB8_lumB	15	8
MXI1_MXI1_HUMAN.H11MO.0.A	ANAB5F7_basal	20	44
MXI1_MXI1_HUMAN.H11MO.0.A	S6R691V_her2	16	14
MXI1_MXI1_HUMAN.H11MO.0.A	2GAMBDQ_norm	55	3
MXI1_MXI1_HUMAN.H11MO.0.A	98JKPD8_lumA	34	71
MYB_M08150_2.00	2GAMBDQ_norm	17	1
MYB_M08150_2.00	98JKPD8_lumA	7	17
MYB_M08150_2.00	ANAB5F7_basal	5	11
MYB_M08150_2.00	PU24GB8_lumB	4	5
MYB_M08150_2.00	S6R691V_her2	5	4
MYB_MA0100.3	S6R691V_her2	5	4
MYB_MA0100.3	PU24GB8_lumB	4	5
MYB_MA0100.3	ANAB5F7_basal	6	11
MYB_MA0100.3	2GAMBDQ_norm	16	1
MYB_MA0100.3	98JKPD8_lumA	7	17
MYB_MYB_HUMAN.H11MO.0.A	2GAMBDQ_norm	22	2
MYB_MYB_HUMAN.H11MO.0.A	98JKPD8_lumA	15	14
MYB_MYB_HUMAN.H11MO.0.A	ANAB5F7_basal	13	44
MYB_MYB_HUMAN.H11MO.0.A	PU24GB8_lumB	7	2
MYB_MYB_HUMAN.H11MO.0.A	S6R691V_her2	11	6
MYCN_M08053_2.00	S6R691V_her2	5	3
MYCN_M08053_2.00	PU24GB8_lumB	5	5
MYCN_M08053_2.00	ANAB5F7_basal	4	9
MYCN_M08053_2.00	98JKPD8_lumA	9	18
MYCN_M08053_2.00	2GAMBDQ_norm	14	2
MYCN_MA0104.4	2GAMBDQ_norm	13	2
MYCN_MA0104.4	98JKPD8_lumA	9	17
MYCN_MA0104.4	ANAB5F7_basal	4	9
MYCN_MA0104.4	PU24GB8_lumB	5	5
MYCN_MA0104.4	S6R691V_her2	5	3
MYCN_MYCN_HUMAN.H11MO.0.A	2GAMBDQ_norm	25	1
MYCN_MYCN_HUMAN.H11MO.0.A	98JKPD8_lumA	11	34
MYCN_MYCN_HUMAN.H11MO.0.A	S6R691V_her2	9	6
MYCN_MYCN_HUMAN.H11MO.0.A	ANAB5F7_basal	12	13
MYCN_MYCN_HUMAN.H11MO.0.A	PU24GB8_lumB	8	11
MYC_M07799_2.00	S6R691V_her2	6	3
MYC_M07799_2.00	98JKPD8_lumA	12	26
MYC_M07799_2.00	ANAB5F7_basal	7	18
MYC_M07799_2.00	2GAMBDQ_norm	25	2
MYC_M07799_2.00	PU24GB8_lumB	9	10
MYC_M07800_2.00	2GAMBDQ_norm	24	2
MYC_M07800_2.00	98JKPD8_lumA	10	29
MYC_M07800_2.00	ANAB5F7_basal	7	18
MYC_M07800_2.00	PU24GB8_lumB	10	6
MYC_M07800_2.00	S6R691V_her2	7	3
MYC_M07801_2.00	2GAMBDQ_norm	23	2
MYC_M07801_2.00	98JKPD8_lumA	8	22
MYC_M07801_2.00	ANAB5F7_basal	7	12
MYC_M07801_2.00	PU24GB8_lumB	7	9
MYC_M07801_2.00	S6R691V_her2	6	6
MYC_M07802_2.00	S6R691V_her2	7	4
MYC_M07802_2.00	PU24GB8_lumB	13	6
MYC_M07802_2.00	2GAMBDQ_norm	21	2
MYC_M07802_2.00	ANAB5F7_basal	8	15
MYC_M07802_2.00	98JKPD8_lumA	13	35
MYC_M07803_2.00	S6R691V_her2	4	3
MYC_M07803_2.00	ANAB5F7_basal	5	15
MYC_M07803_2.00	98JKPD8_lumA	5	12
MYC_M07803_2.00	2GAMBDQ_norm	19	3
MYC_M07803_2.00	PU24GB8_lumB	4	4
MYC_M07804_2.00	S6R691V_her2	10	6
MYC_M07804_2.00	PU24GB8_lumB	11	7
MYC_M07804_2.00	ANAB5F7_basal	9	19
MYC_M07804_2.00	98JKPD8_lumA	13	30
MYC_M07804_2.00	2GAMBDQ_norm	21	2
MYC_M08054_2.00	ANAB5F7_basal	6	31
MYC_M08054_2.00	S6R691V_her2	9	5
MYC_M08054_2.00	PU24GB8_lumB	7	7
MYC_M08054_2.00	98JKPD8_lumA	17	23
MYC_M08054_2.00	2GAMBDQ_norm	29	2
MYC_MA0147.3	S6R691V_her2	10	4
MYC_MA0147.3	PU24GB8_lumB	6	8
